1.000000000000000000e+00,6.212462594711281039e-01
1.009009009009008917e+00,6.354212221889792289e-01
1.018018018018018056e+00,6.498306920883085702e-01
1.027027027027026973e+00,6.644750469314485430e-01
1.036036036036036112e+00,6.793545401748333212e-01
1.045045045045045029e+00,6.944692992877210536e-01
1.054054054054053946e+00,7.098193242452265350e-01
1.063063063063063085e+00,7.254044861984939585e-01
1.072072072072072002e+00,7.412245263242112081e-01
1.081081081081081141e+00,7.572790548549988010e-01
1.090090090090090058e+00,7.735675502915728696e-01
1.099099099099099197e+00,7.900893587969417542e-01
1.108108108108108114e+00,8.068436937722381908e-01
1.117117117117117031e+00,8.238296356131974418e-01
1.126126126126126170e+00,8.410461316456575576e-01
1.135135135135135087e+00,8.584919962378859681e-01
1.144144144144144226e+00,8.761659110869737255e-01
1.153153153153153143e+00,8.940664256759778272e-01
1.162162162162162282e+00,9.121919578980300924e-01
1.171171171171171199e+00,9.305407948430559628e-01
1.180180180180180116e+00,9.491110937424435123e-01
1.189189189189189255e+00,9.679008830664295182e-01
1.198198198198198172e+00,9.869080637686997726e-01
1.207207207207207311e+00,1.006130410672335440e+00
1.216216216216216228e+00,1.025565573990880219e+00
1.225225225225225145e+00,1.045211080978121210e+00
1.234234234234234284e+00,1.065064337699868302e+00
1.243243243243243201e+00,1.085122630920863918e+00
1.252252252252252340e+00,1.105383130099802935e+00
1.261261261261261257e+00,1.125842889485285436e+00
1.270270270270270174e+00,1.146498850305490258e+00
1.279279279279279313e+00,1.167347843044261646e+00
1.288288288288288230e+00,1.188386589796311954e+00
1.297297297297297369e+00,1.209611706694250666e+00
1.306306306306306286e+00,1.231019706400175107e+00
1.315315315315315203e+00,1.252607000654664571e+00
1.324324324324324342e+00,1.274369902876078431e+00
1.333333333333333259e+00,1.296304630803207791e+00
1.342342342342342398e+00,1.318407309174465025e+00
1.351351351351351315e+00,1.340673972436954076e+00
1.360360360360360232e+00,1.363100567478955805e+00
1.369369369369369371e+00,1.385682956379572284e+00
1.378378378378378510e+00,1.408416919169445114e+00
1.387387387387387427e+00,1.431298156596759741e+00
1.396396396396396344e+00,1.454322292892917146e+00
1.405405405405405483e+00,1.477484878532548285e+00
1.414414414414414400e+00,1.500781392982784013e+00
1.423423423423423539e+00,1.524207247436949908e+00
1.432432432432432456e+00,1.547757787528137863e+00
1.441441441441441373e+00,1.571428296018362980e+00
1.450450450450450512e+00,1.595213995459282108e+00
1.459459459459459429e+00,1.619110050820737889e+00
1.468468468468468568e+00,1.643111572083653771e+00
1.477477477477477485e+00,1.667213616794054332e+00
1.486486486486486402e+00,1.691411192575301703e+00
1.495495495495495542e+00,1.715699259595849346e+00
1.504504504504504458e+00,1.740072732990099347e+00
1.513513513513513598e+00,1.764526485230209163e+00
1.522522522522522515e+00,1.789055348446917160e+00
1.531531531531531432e+00,1.813654116697726026e+00
1.540540540540540571e+00,1.838317548180996353e+00
1.549549549549549710e+00,1.863040367394737107e+00
1.558558558558558627e+00,1.887817267239115360e+00
1.567567567567567544e+00,1.912642911061901430e+00
1.576576576576576461e+00,1.937511934646267475e+00
1.585585585585585600e+00,1.962418948140590480e+00
1.594594594594594739e+00,1.987358537930049573e+00
1.603603603603603656e+00,2.012325268450033455e+00
1.612612612612612573e+00,2.037313683941522680e+00
1.621621621621621490e+00,2.062318310148780753e+00
1.630630630630630629e+00,2.087333655959866086e+00
1.639639639639639768e+00,2.112354214990559864e+00
1.648648648648648685e+00,2.137374467112582277e+00
1.657657657657657602e+00,2.162388879926936625e+00
1.666666666666666519e+00,2.187391910183482668e+00
1.675675675675675658e+00,2.212378005147895621e+00
1.684684684684684797e+00,2.237341603917301303e+00
1.693693693693693714e+00,2.262277138685993449e+00
1.702702702702702631e+00,2.287179035962723095e+00
1.711711711711711548e+00,2.312041717741172953e+00
1.720720720720720687e+00,2.336859602625300347e+00
1.729729729729729826e+00,2.361627106911339258e+00
1.738738738738738743e+00,2.386338645628328869e+00
1.747747747747747660e+00,2.410988633539117298e+00
1.756756756756756799e+00,2.435571486103865535e+00
1.765765765765765716e+00,2.460081620408167247e+00
1.774774774774774855e+00,2.484513456057952485e+00
1.783783783783783772e+00,2.508861416043434378e+00
1.792792792792792689e+00,2.533119927574423169e+00
1.801801801801801828e+00,2.557283422889403468e+00
1.810810810810810967e+00,2.581346340040837628e+00
1.819819819819819884e+00,2.605303123659255427e+00
1.828828828828828801e+00,2.629148225698734631e+00
1.837837837837837718e+00,2.652876106166468961e+00
1.846846846846846857e+00,2.676481233839214990e+00
1.855855855855855996e+00,2.699958086969474813e+00
1.864864864864864913e+00,2.723301153984369893e+00
1.873873873873873830e+00,2.746504934180260094e+00
1.882882882882882747e+00,2.769563938416264914e+00
1.891891891891891886e+00,2.792472689809948783e+00
1.900900900900901025e+00,2.815225724438562782e+00
1.909909909909909942e+00,2.837817592049352911e+00
1.918918918918918859e+00,2.860242856782592380e+00
1.927927927927927776e+00,2.882496097911141142e+00
1.936936936936936915e+00,2.904571910600512563e+00
1.945945945945946054e+00,2.926464906693588830e+00
1.954954954954954971e+00,2.948169715524331380e+00
1.963963963963963888e+00,2.969680984765056930e+00
1.972972972972972805e+00,2.990993381312052168e+00
1.981981981981981944e+00,3.012101592214574630e+00
1.990990990990991083e+00,3.033000325652553286e+00
2.000000000000000000e+00,3.053684311968595910e+00
2.009009009009008917e+00,3.074148304760234041e+00
2.018018018018017834e+00,3.094417938520772182e+00
2.027027027027027195e+00,3.114537708931168325e+00
2.036036036036036112e+00,3.134503509216681305e+00
2.045045045045045029e+00,3.154311250087172613e+00
2.054054054054053946e+00,3.173956860358693177e+00
2.063063063063062863e+00,3.193436287606998381e+00
2.072072072072072224e+00,3.212745498856729665e+00
2.081081081081081141e+00,3.231970589538364802e+00
2.090090090090090058e+00,3.251110626400266046e+00
2.099099099099099419e+00,3.270162781436423138e+00
2.108108108108107892e+00,3.289124246441200494e+00
2.117117117117117253e+00,3.307992233487601297e+00
2.126126126126126170e+00,3.326763975423046027e+00
2.135135135135135087e+00,3.345436726384800163e+00
2.144144144144144448e+00,3.364027737657613315e+00
2.153153153153152921e+00,3.382559842254665217e+00
2.162162162162162282e+00,3.401030818250710741e+00
2.171171171171171199e+00,3.419438458959284777e+00
2.180180180180180116e+00,3.437780573184507027e+00
2.189189189189189477e+00,3.456054985484674269e+00
2.198198198198197950e+00,3.474266004249283224e+00
2.207207207207207311e+00,3.492460229318970377e+00
2.216216216216216228e+00,3.510636094408870811e+00
2.225225225225225145e+00,3.528792042332425272e+00
2.234234234234234506e+00,3.546926524951706128e+00
2.243243243243242979e+00,3.565038003122606547e+00
2.252252252252252340e+00,3.583124946635231733e+00
2.261261261261261257e+00,3.601185834149758236e+00
2.270270270270270174e+00,3.619219153128118371e+00
2.279279279279279535e+00,3.637223399761800646e+00
2.288288288288288008e+00,3.655197078896026408e+00
2.297297297297297369e+00,3.673138703950662443e+00
2.306306306306306286e+00,3.691046796838060029e+00
2.315315315315315203e+00,3.708919887878202371e+00
2.324324324324324564e+00,3.726756515711334039e+00
2.333333333333333037e+00,3.744555227208409054e+00
2.342342342342342398e+00,3.762314577379594294e+00
2.351351351351351315e+00,3.780033129281073823e+00
2.360360360360360232e+00,3.797709453920434353e+00
2.369369369369369593e+00,3.815342130160868983e+00
2.378378378378378066e+00,3.832929744624435475e+00
2.387387387387387427e+00,3.850470891594642620e+00
2.396396396396396344e+00,3.867964172918567201e+00
2.405405405405405261e+00,3.885408197908783556e+00
2.414414414414414622e+00,3.902801583245304684e+00
2.423423423423423095e+00,3.920142952877798237e+00
2.432432432432432456e+00,3.937430937928306562e+00
2.441441441441441373e+00,3.954664176594691494e+00
2.450450450450450290e+00,3.971841314055066352e+00
2.459459459459459651e+00,3.988961002373431874e+00
2.468468468468468124e+00,4.006021900406751435e+00
2.477477477477477485e+00,4.023022673713733788e+00
2.486486486486486402e+00,4.039961994465516959e+00
2.495495495495495319e+00,4.056838541358549932e+00
2.504504504504504681e+00,4.073650999529892403e+00
2.513513513513513598e+00,4.090398060475182618e+00
2.522522522522522515e+00,4.107078421969547755e+00
2.531531531531531432e+00,4.123690787991718842e+00
2.540540540540540349e+00,4.140233868651604254e+00
2.549549549549549710e+00,4.156706380121637068e+00
2.558558558558558627e+00,4.173107044572140545e+00
2.567567567567567544e+00,4.189434590111042134e+00
2.576576576576576461e+00,4.205687750728237084e+00
2.585585585585585378e+00,4.221865266244916981e+00
2.594594594594594739e+00,4.237965882268198925e+00
2.603603603603603656e+00,4.253988350151403530e+00
2.612612612612612573e+00,4.269931426960362764e+00
2.621621621621621934e+00,4.285793875446102241e+00
2.630630630630630407e+00,4.301628326567206173e+00
2.639639639639639768e+00,4.317435744559918298e+00
2.648648648648648685e+00,4.333215405712968149e+00
2.657657657657657602e+00,4.348966591259414649e+00
2.666666666666666963e+00,4.364688587291781552e+00
2.675675675675675436e+00,4.380380684678393699e+00
2.684684684684684797e+00,4.396042178981000248e+00
2.693693693693693714e+00,4.411672370373759478e+00
2.702702702702702631e+00,4.427270563563687311e+00
2.711711711711711992e+00,4.442836067712637949e+00
2.720720720720720465e+00,4.458368196360914304e+00
2.729729729729729826e+00,4.473866267352598847e+00
2.738738738738738743e+00,4.489329602762659022e+00
2.747747747747747660e+00,4.504757528825965807e+00
2.756756756756757021e+00,4.520149375868261821e+00
2.765765765765765494e+00,4.535504478239204218e+00
2.774774774774774855e+00,4.550822174247557861e+00
2.783783783783783772e+00,4.566101806098632920e+00
2.792792792792792689e+00,4.581342719834064603e+00
2.801801801801802050e+00,4.596544265274039809e+00
2.810810810810810523e+00,4.611705795962057763e+00
2.819819819819819884e+00,4.626826669112350743e+00
2.828828828828828801e+00,4.641906245560052824e+00
2.837837837837837718e+00,4.656943889714254325e+00
2.846846846846847079e+00,4.671938969514040529e+00
2.855855855855855552e+00,4.686890856387659454e+00
2.864864864864864913e+00,4.701798925214945690e+00
2.873873873873873830e+00,4.716662554293129084e+00
2.882882882882882747e+00,4.731481125306195246e+00
2.891891891891892108e+00,4.746254023297942659e+00
2.900900900900900581e+00,4.761026035644872145e+00
2.909909909909909942e+00,4.775807252085457755e+00
2.918918918918918859e+00,4.790597546760111847e+00
2.927927927927927776e+00,4.805396797735641989e+00
2.936936936936937137e+00,4.820204886957515811e+00
2.945945945945945610e+00,4.835021700203256501e+00
2.954954954954954971e+00,4.849847127037003602e+00
2.963963963963963888e+00,4.864681060765236431e+00
2.972972972972972805e+00,4.879523398393706302e+00
2.981981981981982166e+00,4.894374040585583785e+00
2.990990990990991083e+00,4.909232891620852968e+00
3.000000000000000000e+00,4.924099859356970477e+00
3.009009009009008917e+00,4.938974855190799040e+00
3.018018018018017834e+00,4.953857794021859995e+00
3.027027027027027195e+00,4.968748594216910064e+00
3.036036036036036112e+00,4.983647177575854847e+00
3.045045045045045029e+00,4.998553469299050533e+00
3.054054054054053946e+00,5.013467397955978733e+00
3.063063063063062863e+00,5.028388895455348617e+00
3.072072072072072224e+00,5.043317897016618367e+00
3.081081081081081141e+00,5.058254341142983890e+00
3.090090090090090058e+00,5.073198169595849016e+00
3.099099099099098975e+00,5.088149327370779851e+00
3.108108108108107892e+00,5.103107762675016978e+00
3.117117117117117253e+00,5.118073426906502021e+00
3.126126126126126170e+00,5.133046274634511796e+00
3.135135135135135087e+00,5.148026263581882311e+00
3.144144144144144004e+00,5.163013354608854577e+00
3.153153153153152921e+00,5.178007511698597298e+00
3.162162162162162282e+00,5.193008701944398453e+00
3.171171171171171199e+00,5.208016895538580826e+00
3.180180180180180116e+00,5.223032065763168141e+00
3.189189189189189033e+00,5.238054188982330217e+00
3.198198198198198394e+00,5.253083244636639115e+00
3.207207207207207311e+00,5.268119215239172703e+00
3.216216216216216228e+00,5.283162086373517141e+00
3.225225225225225145e+00,5.298211846693681615e+00
3.234234234234234062e+00,5.313268487925977723e+00
3.243243243243243423e+00,5.328332004872911476e+00
3.252252252252252340e+00,5.343402395419115436e+00
3.261261261261261257e+00,5.358479660539382294e+00
3.270270270270270174e+00,5.373575513845785245e+00
3.279279279279279091e+00,5.388701786421179030e+00
3.288288288288288452e+00,5.403858633464916572e+00
3.297297297297297369e+00,5.419046212212463409e+00
3.306306306306306286e+00,5.434264681919989570e+00
3.315315315315315203e+00,5.449514203849724403e+00
3.324324324324324120e+00,5.464794941256109873e+00
3.333333333333333481e+00,5.480107059372719469e+00
3.342342342342342398e+00,5.495450725399968483e+00
3.351351351351351315e+00,5.510826108493613873e+00
3.360360360360360232e+00,5.526233379754040165e+00
3.369369369369369149e+00,5.541672712216335839e+00
3.378378378378378510e+00,5.557144280841183281e+00
3.387387387387387427e+00,5.572648262506533001e+00
3.396396396396396344e+00,5.588196817730909594e+00
3.405405405405405261e+00,5.603798262773668881e+00
3.414414414414414178e+00,5.619452869336848622e+00
3.423423423423423539e+00,5.635160910669815948e+00
3.432432432432432456e+00,5.650922661555868309e+00
3.441441441441441373e+00,5.666738398299210999e+00
3.450450450450450290e+00,5.682608398712253539e+00
3.459459459459459651e+00,5.698532942103239129e+00
3.468468468468468568e+00,5.714512309264204504e+00
3.477477477477477485e+00,5.730546782459263078e+00
3.486486486486486402e+00,5.746636645413189193e+00
3.495495495495495319e+00,5.762782183300320327e+00
3.504504504504504681e+00,5.778983682733767502e+00
3.513513513513513598e+00,5.795241431754908135e+00
3.522522522522522515e+00,5.811555719823180866e+00
3.531531531531531432e+00,5.827926837806173488e+00
3.540540540540540349e+00,5.844355077969972889e+00
3.549549549549549710e+00,5.860840733969815197e+00
3.558558558558558627e+00,5.877384100840983727e+00
3.567567567567567544e+00,5.893985474989986706e+00
3.576576576576576461e+00,5.910645154186005001e+00
3.585585585585585378e+00,5.927363437552561010e+00
3.594594594594594739e+00,5.944140625559485080e+00
3.603603603603603656e+00,5.960977020015087113e+00
3.612612612612612573e+00,5.977872924058588389e+00
3.621621621621621490e+00,5.994828642152800313e+00
3.630630630630630407e+00,6.011844480077007447e+00
3.639639639639639768e+00,6.028920744920100105e+00
3.648648648648648685e+00,6.046057745073921019e+00
3.657657657657657602e+00,6.063255790226827813e+00
3.666666666666666519e+00,6.080515191357482863e+00
3.675675675675675436e+00,6.097836260728828783e+00
3.684684684684684797e+00,6.115219311882285957e+00
3.693693693693693714e+00,6.132664659632152571e+00
3.702702702702702631e+00,6.150172620060192052e+00
3.711711711711711548e+00,6.167743510510413252e+00
3.720720720720720909e+00,6.185377649584048676e+00
3.729729729729729826e+00,6.203075357134697043e+00
3.738738738738738743e+00,6.220836954263677221e+00
3.747747747747747660e+00,6.238662763315527826e+00
3.756756756756756577e+00,6.256553107873696007e+00
3.765765765765765938e+00,6.274508312756389650e+00
3.774774774774774855e+00,6.292528704012602780e+00
3.783783783783783772e+00,6.310614608918286628e+00
3.792792792792792689e+00,6.328766355972690327e+00
3.801801801801801606e+00,6.346984274894861500e+00
3.810810810810810967e+00,6.365268696620273836e+00
3.819819819819819884e+00,6.383619953297633209e+00
3.828828828828828801e+00,6.402038378285800135e+00
3.837837837837837718e+00,6.420524306150869442e+00
3.846846846846846635e+00,6.439078072663385832e+00
3.855855855855855996e+00,6.457700014795679344e+00
3.864864864864864913e+00,6.476390470719351811e+00
3.873873873873873830e+00,6.495149779802876111e+00
3.882882882882882747e+00,6.513978282609328652e+00
3.891891891891891664e+00,6.532876320894231981e+00
3.900900900900901025e+00,6.551844237603533294e+00
3.909909909909909942e+00,6.570882376871679753e+00
3.918918918918918859e+00,6.589991084019819922e+00
3.927927927927927776e+00,6.609170705554107350e+00
3.936936936936936693e+00,6.628421589164116057e+00
3.945945945945946054e+00,6.647744083721352837e+00
3.954954954954954971e+00,6.667138539277875253e+00
3.963963963963963888e+00,6.686605307065010884e+00
3.972972972972972805e+00,6.706144739492168050e+00
